800,450,100,900,550,200,1000,650,300,750,400,50,850,500,150,950,600,250,700,350,
1035736,1035168,1034680,1035880,1035312,1034808,1036024,1035456,1034952,1035664,1035096,1034328,1035808,1035240,1034736,1035952,1035384,1034880,1035592,1035024,
1044312,1043744,1043256,1044456,1043888,1043384,1044600,1044032,1043528,1044240,1043672,1043120,1044384,1043816,1043312,1044528,1043960,1043456,1044168,1043600,
1046408,1045840,1045352,1046552,1045984,1045480,1046696,1046128,1045624,1046336,1045768,1045216,1046480,1045912,1045408,1046624,1046056,1045552,1046264,1045696,
1047368,1046800,1046312,1047512,1046944,1046440,1047656,1047088,1046584,1047296,1046728,1046176,1047440,1046872,1046368,1047584,1047016,1046512,1047224,1046656,
1048328,1047760,1047272,1048472,1047904,1047400,1048616,1048048,1047544,1048256,1047688,1047136,1048400,1047832,1047328,1048544,1047976,1047472,1048184,1047616,
