4000,8000,2500,6500,1000,5000,9000,3500,7500,2000,6000,10000,500,4500,8500,3000,7000,1500,5500,9500,
1413128,1413768,1412912,1413488,1412696,1413272,1413912,1413056,1413696,1412840,1413416,1414056,1412328,1413200,1413840,1412984,1413624,1412768,1413344,1413984,
1421768,1422408,1421552,1422128,1421336,1421912,1422552,1421696,1422336,1421480,1422056,1422696,1421184,1421840,1422480,1421624,1422264,1421408,1421984,1422624,
1423896,1424536,1423680,1424256,1423464,1424040,1424680,1423824,1424464,1423608,1424184,1424824,1423312,1423968,1424608,1423752,1424392,1423536,1424112,1424752,
1424856,1425496,1424640,1425216,1424424,1425000,1425640,1424784,1425424,1424568,1425144,1425784,1424272,1424928,1425568,1424712,1425352,1424496,1425072,1425712,
1425816,1426456,1425600,1426176,1425384,1425960,1426600,1425744,1426384,1425528,1426104,1426744,1425232,1425888,1426528,1425672,1426312,1425456,1426032,1426672,
